[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedLexicallyBound@2774399b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Bounce.ns:36
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitializedLexicallyBound@b90303                 |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:36
[truffle]   rewrite UninitializedReceiverSend@54454ade                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:36
[truffle]   rewrite UninitMsgSend(#initializer`new:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitializedLexicallyBound@70063780               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:51
[truffle]   rewrite UninitializedReceiverSend@76b870fa                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:51
[truffle]   rewrite UninitMsgSend(#seed)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:56
[truffle]   rewrite UninitializedLexicallyBound@3e51d435               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:56
[truffle]   rewrite ImplicitSend(#seed:)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:56
[truffle]   rewrite UninitMsgSend(#seed:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:56
[truffle]   rewrite UninitializedLexicallyBound@147ff2b                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:56
[truffle]   rewrite UninitMsgSend(#seed)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:57
[truffle]   rewrite UninitializedLexicallyBound@344d6059               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:57
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:52
[truffle]   rewrite UninitializedReceiverSend@48dea99                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:52
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:53
[truffle]   rewrite UninitializedReceiverSend@27c63021                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:53
[truffle]   rewrite UninitMsgSend(#next)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:54
[truffle]   rewrite UninitializedReceiverSend@19462d55                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:54
[truffle]   rewrite UninitializedNode(SourceSection(source=Bounce.ns, index=1744, length=153, characters=| x    ::= random next % 500.\n      y    ::= random next % 500.\n      xVel ::= (random next % 300) - 150.\n      yVel ::= (random next % 300) - 150.\n    |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Bounce.ns:51
[truffle]   rewrite ClassSlotAccessNode@4656c98c                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Bounce.ns:36
[truffle]   rewrite UninitializedLexicallyBound@2de43afd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Bounce.ns:36
[truffle]   rewrite CachedDispatchNode@3bb54058                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitializedLexicallyBound@13b1eefe               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:50
[truffle]   rewrite CachedDispatchNode@635b5fad                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Bounce.ns:50
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:50
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: UninitializedMessageSendNode level: 9
[truffle]   rewrite UninitMsgSend(#bounce)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:40
[truffle]   rewrite UninitializedReceiverSend@62185ff5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Bounce.ns:40
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: IntegerLiteralNode level: 5
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: LocalVariableWriteNodeGen level: 5
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitializedLexicallyBound@7b5036c5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitMsgSend(#xVel)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitializedLexicallyBound@5b9729ad               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:62
[truffle]   rewrite ImplicitSend(#x:)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitializedLexicallyBound@3e648641               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Bounce.ns:62
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:63
[truffle]   rewrite UninitializedLexicallyBound@5d3b857a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:63
[truffle]   rewrite UninitMsgSend(#yVel)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:63
[truffle]   rewrite UninitializedLexicallyBound@27277606               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:63
[truffle]   rewrite ImplicitSend(#y:)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Bounce.ns:63
[truffle]   rewrite UninitMsgSend(#y:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:63
[truffle]   rewrite UninitializedLexicallyBound@451ff90e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Bounce.ns:63
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:64
[truffle]   rewrite UninitializedLexicallyBound@5e4277b7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:64
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: LessThanPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:66
[truffle]   rewrite UninitializedLexicallyBound@7824ebf1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:66
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:68
[truffle]   rewrite UninitializedLexicallyBound@73487209               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:68
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: LessThanPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:70
[truffle]   rewrite UninitializedLexicallyBound@23c30e04               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:70
[truffle]   rewrite ImplicitSend(#x:)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Bounce.ns:67
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:67
[truffle]   rewrite UninitializedLexicallyBound@4ff8f8e7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Bounce.ns:67
[truffle]   rewrite UninitMsgSend(#xVel)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Bounce.ns:67
[truffle]   rewrite UninitializedLexicallyBound@7f10132b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Bounce.ns:67
[truffle]   rewrite ImplicitSend(#xVel:)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Bounce.ns:67
