[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#uranus)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedReceiverSend@68080b5f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:181
[truffle]   rewrite UninitializedLexicallyBound@26e4aa51               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:181
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:182
[truffle]   rewrite UninitializedReceiverSend@39ecf901                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:182
[truffle]   rewrite UninitMsgSend(#y:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:183
[truffle]   rewrite UninitializedReceiverSend@3589fa8e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:183
[truffle]   rewrite UninitMsgSend(#z:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:184
[truffle]   rewrite UninitializedReceiverSend@1df34d93                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:184
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:185
[truffle]   rewrite UninitializedLexicallyBound@1e46ca5e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:185
[truffle]   rewrite UninitMsgSend(#vx:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:185
[truffle]   rewrite UninitializedReceiverSend@403c0c66                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:185
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:186
[truffle]   rewrite UninitializedLexicallyBound@3a9bc365               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:186
[truffle]   rewrite UninitMsgSend(#vy:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:186
[truffle]   rewrite UninitializedReceiverSend@3d038e70                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:186
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:187
[truffle]   rewrite UninitializedLexicallyBound@15bfa7b4               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:187
[truffle]   rewrite UninitMsgSend(#vz:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:187
[truffle]   rewrite UninitializedReceiverSend@35c0d659                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:187
[truffle]   rewrite UninitMsgSend(#SolarMass)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:188
[truffle]   rewrite UninitializedLexicallyBound@51a4ab6f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:188
[truffle]   rewrite UninitMsgSend(#mass:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:188
[truffle]   rewrite UninitializedReceiverSend@70f5df25                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:188
[truffle]   rewrite ImplicitSend(#Body)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#Body)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedLexicallyBound@181f5488               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#neptune)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitializedReceiverSend@2bde3bcc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at NBody.ns:44
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:193
[truffle]   rewrite UninitializedLexicallyBound@5f55020b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:193
[truffle]   rewrite UninitMsgSend(#x:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:194
[truffle]   rewrite UninitializedReceiverSend@187e233                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:194
[truffle]   rewrite UninitMsgSend(#y:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:195
[truffle]   rewrite UninitializedReceiverSend@63de4d9f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:195
[truffle]   rewrite UninitMsgSend(#z:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:196
[truffle]   rewrite UninitializedReceiverSend@39840a73                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:196
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:197
[truffle]   rewrite UninitializedLexicallyBound@4eb60212               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:197
[truffle]   rewrite UninitMsgSend(#vx:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:197
[truffle]   rewrite UninitializedReceiverSend@701ef78d                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:197
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:198
[truffle]   rewrite UninitializedLexicallyBound@61bdeea4               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:198
[truffle]   rewrite UninitMsgSend(#vy:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:198
[truffle]   rewrite UninitializedReceiverSend@78f3b772                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:198
[truffle]   rewrite UninitMsgSend(#DaysPerYear)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:199
[truffle]   rewrite UninitializedLexicallyBound@62b8cec                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:199
[truffle]   rewrite UninitMsgSend(#vz:)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:199
[truffle]   rewrite UninitializedReceiverSend@18eb13b                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:199
[truffle]   rewrite UninitMsgSend(#SolarMass)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:200
[truffle]   rewrite UninitializedLexicallyBound@f48b760                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at NBody.ns:200
[truffle]   rewrite UninitMsgSend(#mass:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:200
[truffle]   rewrite UninitializedReceiverSend@6ae5d9dc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$DoubleSlotWriteSet     |Reason unknown at NBody.ns:200
[truffle]   rewrite Uninit(SourceSection(source=NBody.ns, index=1032, length=66, characters={ Body sun. Body jupiter. Body saturn. Body uranus. Body neptune })) |From G ArrayLiteralNode$Uninit                |To G ArrayLiteralNode$Objects               |Reason unknown at NBody.ns:44
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 6
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 6
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: DoubleLiteralNode level: 6
[truffle]   rewrite UninitMsgSend(#vx)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:51
[truffle]   rewrite UninitializedReceiverSend@226b6f13                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at NBody.ns:51
[truffle]   rewrite UninitMsgSend(#mass)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:51
[truffle]   rewrite UninitializedReceiverSend@2bb14a80                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at NBody.ns:51
[truffle]   rewrite UninitMsgSend(#vy)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at NBody.ns:52
[truffle]   rewrite UninitializedReceiverSend@312f6996                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at NBody.ns:52
